#DtalgebraSet
のむデンマークヨーグルト,注目食品,string,#,#
,数値,decimal,#,#
,フラグ,boolean,#,#
特保,備考,string,#,#

渋谷,名前,string,#,#
男性,性別,string,#,#
30,年齢,decimal,#,#
東京都,都道府県,string,#,#
チキンステーキ醤油ソース弁当,注目食品,string,#,#
,数値,decimal,#,#
,フラグ,boolean,#,#
,備考,string,#,#

森本,名前,string,#,#
女性,性別,string,#,#
42,年齢,decimal,#,#
広島県,都道府県,string,#,#
天寿りんご黒酢,注目食品,string,#,#
,数値,decimal,#,#
,フラグ,boolean,#,#
特保,備考,string,#,#

岡田,名前,string,#,#
女性,性別,string,#,#
49,年齢,decimal,#,#
京都府,都道府県,string,#,#
グリル盛合わせ,注目食品,string,#,#
,数値,decimal,#,#
,フラグ,boolean,#,#
,備考,string,#,#

坂口,名前,string,#,#
女性,性別,string,#,#
42,年齢,decimal,#,#
長崎県,都道府県,string,#,#
ハンバーグ＆若鶏の唐揚げ弁当,注目食品,string,#,#
,数値,decimal,#,#
,フラグ,boolean,#,#
,備考,string,#,#

池田,名前,string,#,#
男性,性別,string,#,#
23,年齢,decimal,#,#
神奈川県,都道府県,string,#,#
エスピーマリン,注目食品,string,#,#
,数値,decimal,#,#
,フラグ,boolean,#,#
特保,備考,string,#,#

小笠原,名前,string,#,#
男性,性別,string,#,#
11,年齢,decimal,#,#
佐賀県,都道府県,string,#,#
２種のケーキ盛合せ,注目食品,string,#,#
,数値,decimal,#,#
,フラグ,boolean,#,#
,備考,string,#,#

上村,名前,string,#,#
男性,性別,string,#,#
49,年齢,decimal,#,#
佐賀県,都道府県,string,#,#
日清おいしさプラスサイリウムドリンク青りんご,注目食品,string,#,#
,数値,decimal,#,#
,フラグ,boolean,#,#
特保,備考,string,#,#

福田,名前,string,#,#
女性,性別,string,#,#
60,年齢,decimal,#,#
山口県,都道府県,string,#,#
チーズケーキ,注目食品,string,#,#
,備考,string,#,#

村山,名前,string,#,#
女性,性別,string,#,#
17,年齢,decimal,#,#
岩手県,都道府県,string,#,#
アサヒパワーゴールド,注目食品,string,#,#
特保,備考,string,#,#

吉岡,名前,string,#,#
男性,性別,string,#,#
17,年齢,decimal,#,#
福岡県,都道府県,string,#,#
和風ハンバーグ幕の内弁当,注目食品,string,#,#
,備考,string,#,#

熊谷,名前,string,#,#
女性,性別,string,#,#
36,年齢,decimal,#,#
長崎県,都道府県,string,#,#
若鶏の唐揚げ弁当,注目食品,string,#,#
,備考,string,#,#

高橋,名前,string,#,#
男性,性別,string,#,#
17,年齢,decimal,#,#
三重県,都道府県,string,#,#
エース,注目食品,string,#,#
特保,備考,string,#,#

斎藤,名前,string,#,#
男性,性別,string,#,#
42,年齢,decimal,#,#
沖縄県,都道府県,string,#,#
和風＆目玉焼きハンバーグ・ボリューム弁当,注目食品,string,#,#
,備考,string,#,#

田口,名前,string,#,#
男性,性別,string,#,#
12,年齢,decimal,#,#
石川県,都道府県,string,#,#
アイスティ,注目食品,string,#,#
,備考,string,#,#

水野,名前,string,#,#
女性,性別,string,#,#
11,年齢,decimal,#,#
熊本県,都道府県,string,#,#
リカルデント レモンミント,注目食品,string,#,#
特保,備考,string,#,#

丸山,名前,string,#,#
男性,性別,string,#,#
62,年齢,decimal,#,#
熊本県,都道府県,string,#,#
緑茶,注目食品,string,#,#
,備考,string,#,#

竹内,名前,string,#,#
女性,性別,string,#,#
18,年齢,decimal,#,#
長崎県,都道府県,string,#,#
和風＆目玉焼きハンバーグ・ボリューム弁当,注目食品,string,#,#
,備考,string,#,#

後藤,名前,string,#,#
女性,性別,string,#,#
16,年齢,decimal,#,#
富山県,都道府県,string,#,#
和風ハンバーグ幕の内弁当,注目食品,string,#,#
,備考,string,#,#

杉浦,名前,string,#,#
女性,性別,string,#,#
59,年齢,decimal,#,#
佐賀県,都道府県,string,#,#
ミックスセット,注目食品,string,#,#
,備考,string,#,#

竹田,名前,string,#,#
女性,性別,string,#,#
28,年齢,decimal,#,#
奈良県,都道府県,string,#,#
鶏の唐揚げ,注目食品,string,#,#
,備考,string,#,#

古川,名前,string,#,#
女性,性別,string,#,#
56,年齢,decimal,#,#
福島県,都道府県,string,#,#
リカルデント　シトラスミント,注目食品,string,#,#
特保,備考,string,#,#

石原,名前,string,#,#
男性,性別,string,#,#
14,年齢,decimal,#,#
長崎県,都道府県,string,#,#
京優粥　京水菜の卵がゆ,注目食品,string,#,#
特保,備考,string,#,#

上野,名前,string,#,#
男性,性別,string,#,#
57,年齢,decimal,#,#
秋田県,都道府県,string,#,#
ビーフカットステーキ幕の内弁当,注目食品,string,#,#
,備考,string,#,#

森,名前,string,#,#
女性,性別,string,#,#
14,年齢,decimal,#,#
埼玉県,都道府県,string,#,#
赤飯,注目食品,string,#,#
,備考,string,#,#

清水,名前,string,#,#
女性,性別,string,#,#
31,年齢,decimal,#,#
熊本県,都道府県,string,#,#
ミックスサラダ,注目食品,string,#,#
,備考,string,#,#

吉川,名前,string,#,#
女性,性別,string,#,#
54,年齢,decimal,#,#
静岡県,都道府県,string,#,#
赤飯,注目食品,string,#,#
,備考,string,#,#

浅野,名前,string,#,#
男性,性別,string,#,#
25,年齢,decimal,#,#
福井県,都道府県,string,#,#
ミックスフライ・ボリューム弁当,注目食品,string,#,#
,備考,string,#,#

南,名前,string,#,#
女性,性別,string,#,#
64,年齢,decimal,#,#
和歌山県,都道府県,string,#,#
若鶏のグリルガーリックソース＆海老フライ,注目食品,string,#,#
,備考,string,#,#

大山,名前,string,#,#
男性,性別,string,#,#
68,年齢,decimal,#,#
愛知県,都道府県,string,#,#
梅ちりめんごはん,注目食品,string,#,#
,備考,string,#,#

太田,名前,string,#,#
男性,性別,string,#,#
45,年齢,decimal,#,#
宮崎県,都道府県,string,#,#
五穀米ご飯,注目食品,string,#,#
,備考,string,#,#

原,名前,string,#,#
男性,性別,string,#,#
27,年齢,decimal,#,#
長崎県,都道府県,string,#,#
黒烏龍茶,注目食品,string,#,#
特保,備考,string,#,#

樋口,名前,string,#,#
男性,性別,string,#,#
30,年齢,decimal,#,#
高知県,都道府県,string,#,#
リカルデント グレープミント,注目食品,string,#,#
特保,備考,string,#,#

桜井,名前,string,#,#
女性,性別,string,#,#
33,年齢,decimal,#,#
千葉県,都道府県,string,#,#
オリゴメイトＳ－ＨＰ,注目食品,string,#,#
特保,備考,string,#,#

中尾,名前,string,#,#
女性,性別,string,#,#
30,年齢,decimal,#,#
茨城県,都道府県,string,#,#
わかめペプチドゼリー［オレンジ風味］,注目食品,string,#,#
特保,備考,string,#,#

西田,名前,string,#,#
男性,性別,string,#,#
30,年齢,decimal,#,#
愛媛県,都道府県,string,#,#
キシリトール　ネオ <フレッシュミント>,注目食品,string,#,#
特保,備考,string,#,#

松本,名前,string,#,#
男性,性別,string,#,#
61,年齢,decimal,#,#
埼玉県,都道府県,string,#,#
リカルデント　シトラスクール,注目食品,string,#,#
特保,備考,string,#,#

小倉,名前,string,#,#
女性,性別,string,#,#
12,年齢,decimal,#,#
岐阜県,都道府県,string,#,#
粗挽きペッパーハンバーグ,注目食品,string,#,#
,備考,string,#,#

藤本,名前,string,#,#
女性,性別,string,#,#
38,年齢,decimal,#,#
岩手県,都道府県,string,#,#
ご飯（大盛）,注目食品,string,#,#
,備考,string,#,#

工藤,名前,string,#,#
男性,性別,string,#,#
23,年齢,decimal,#,#
京都府,都道府県,string,#,#
プリン,注目食品,string,#,#
,備考,string,#,#

山下,名前,string,#,#
男性,性別,string,#,#
32,年齢,decimal,#,#
千葉県,都道府県,string,#,#
ミックスサラダ,注目食品,string,#,#
,備考,string,#,#

西川,名前,string,#,#
女性,性別,string,#,#
62,年齢,decimal,#,#
山形県,都道府県,string,#,#
ミックスセット,注目食品,string,#,#
,備考,string,#,#

松浦,名前,string,#,#
女性,性別,string,#,#
57,年齢,decimal,#,#
山梨県,都道府県,string,#,#
若鶏のグリルガーリックソース,注目食品,string,#,#
,備考,string,#,#

遠藤,名前,string,#,#
男性,性別,string,#,#
56,年齢,decimal,#,#
佐賀県,都道府県,string,#,#
コカコーラ,注目食品,string,#,#
,備考,string,#,#

鎌田,名前,string,#,#
男性,性別,string,#,#
59,年齢,decimal,#,#
千葉県,都道府県,string,#,#
アイスコーヒー,注目食品,string,#,#
,備考,string,#,#

柴田,名前,string,#,#
女性,性別,string,#,#
12,年齢,decimal,#,#
石川県,都道府県,string,#,#
ナチュレ　ＰＲＯ　ＧＢ,注目食品,string,#,#
特保,備考,string,#,#

荒井,名前,string,#,#
男性,性別,string,#,#
64,年齢,decimal,#,#
山梨県,都道府県,string,#,#
ミックスフライ・ボリューム弁当,注目食品,string,#,#
,備考,string,#,#

土屋,名前,string,#,#
女性,性別,string,#,#
65,年齢,decimal,#,#
佐賀県,都道府県,string,#,#
天の葉,注目食品,string,#,#
特保,備考,string,#,#

大石,名前,string,#,#
男性,性別,string,#,#
25,年齢,decimal,#,#
長崎県,都道府県,string,#,#
チーズハンバーグ＆タコカツ弁当,注目食品,string,#,#
,備考,string,#,#

松田,名前,string,#,#
女性,性別,string,#,#
52,年齢,decimal,#,#
福岡県,都道府県,string,#,#
若鶏のグリルガーリックソース,注目食品,string,#,#
,備考,string,#,#

森下,名前,string,#,#
女性,性別,string,#,#
42,年齢,decimal,#,#
神奈川県,都道府県,string,#,#
目玉焼きハンバーグ,注目食品,string,#,#
,備考,string,#,#

野村,名前,string,#,#
男性,性別,string,#,#
20,年齢,decimal,#,#
青森県,都道府県,string,#,#
ゴーサインスティック,注目食品,string,#,#
特保,備考,string,#,#

伊藤,名前,string,#,#
男性,性別,string,#,#
41,年齢,decimal,#,#
香川県,都道府県,string,#,#
ヘルケット,注目食品,string,#,#
特保,備考,string,#,#

近藤,名前,string,#,#
女性,性別,string,#,#
29,年齢,decimal,#,#
徳島県,都道府県,string,#,#
冷やし中華,注目食品,string,#,#
,備考,string,#,#

河村,名前,string,#,#
男性,性別,string,#,#
35,年齢,decimal,#,#
山形県,都道府県,string,#,#
日清おいしさプラスサイリウムコーンフレークセミスイート,注目食品,string,#,#
特保,備考,string,#,#

山中,名前,string,#,#
女性,性別,string,#,#
39,年齢,decimal,#,#
宮城県,都道府県,string,#,#
ハンバーグ＆海老フライ弁当,注目食品,string,#,#
,備考,string,#,#

山口,名前,string,#,#
男性,性別,string,#,#
12,年齢,decimal,#,#
長野県,都道府県,string,#,#
シーフードサラダ,注目食品,string,#,#
,備考,string,#,#

大島,名前,string,#,#
男性,性別,string,#,#
44,年齢,decimal,#,#
香川県,都道府県,string,#,#
幕の内弁当,注目食品,string,#,#
,備考,string,#,#

松岡,名前,string,#,#
女性,性別,string,#,#
28,年齢,decimal,#,#
沖縄県,都道府県,string,#,#
松谷のおみそ汁合わせ,注目食品,string,#,#
特保,備考,string,#,#

岡崎,名前,string,#,#
女性,性別,string,#,#
44,年齢,decimal,#,#
和歌山県,都道府県,string,#,#
ハイライン,注目食品,string,#,#
特保,備考,string,#,#

村上,名前,string,#,#
男性,性別,string,#,#
46,年齢,decimal,#,#
高知県,都道府県,string,#,#
ハンバーグ＆若鶏の唐揚げ弁当,注目食品,string,#,#
,備考,string,#,#

石川,名前,string,#,#
女性,性別,string,#,#
39,年齢,decimal,#,#
群馬県,都道府県,string,#,#
メロンソーダ,注目食品,string,#,#
,備考,string,#,#

中村,名前,string,#,#
男性,性別,string,#,#
20,年齢,decimal,#,#
北海道,都道府県,string,#,#
イサゴール・青りんご味,注目食品,string,#,#
特保,備考,string,#,#

田辺,名前,string,#,#
男性,性別,string,#,#
43,年齢,decimal,#,#
和歌山県,都道府県,string,#,#
ひれかつ,注目食品,string,#,#
,備考,string,#,#

石井,名前,string,#,#
男性,性別,string,#,#
67,年齢,decimal,#,#
京都府,都道府県,string,#,#
エコナクッキングオイルＳ,注目食品,string,#,#
特保,備考,string,#,#

矢野,名前,string,#,#
男性,性別,string,#,#
40,年齢,decimal,#,#
北海道,都道府県,string,#,#
ハンバーグ＆若鶏の唐揚げ弁当,注目食品,string,#,#
,備考,string,#,#

佐藤,名前,string,#,#
男性,性別,string,#,#
59,年齢,decimal,#,#
千葉県,都道府県,string,#,#
血糖の気になりはじめた人のフィットライフコーヒー,注目食品,string,#,#
特保,備考,string,#,#

久保田,名前,string,#,#
女性,性別,string,#,#
52,年齢,decimal,#,#
宮城県,都道府県,string,#,#
エコナクッキングオイルビタミンＥ入り,注目食品,string,#,#
特保,備考,string,#,#

成田,名前,string,#,#
男性,性別,string,#,#
60,年齢,decimal,#,#
高知県,都道府県,string,#,#
エコナクッキングオイル,注目食品,string,#,#
特保,備考,string,#,#

中西,名前,string,#,#
男性,性別,string,#,#
59,年齢,decimal,#,#
香川県,都道府県,string,#,#
ライ麦パン,注目食品,string,#,#
,備考,string,#,#

星野,名前,string,#,#
男性,性別,string,#,#
18,年齢,decimal,#,#
兵庫県,都道府県,string,#,#
粗挽きペッパーハンバーグ,注目食品,string,#,#
,備考,string,#,#

田中,名前,string,#,#
女性,性別,string,#,#
44,年齢,decimal,#,#
栃木県,都道府県,string,#,#
オムライス,注目食品,string,#,#
,備考,string,#,#

岡村,名前,string,#,#
女性,性別,string,#,#
34,年齢,decimal,#,#
三重県,都道府県,string,#,#
ポテトサラダ,注目食品,string,#,#
,備考,string,#,#

佐々木,名前,string,#,#
男性,性別,string,#,#
57,年齢,decimal,#,#
岩手県,都道府県,string,#,#
イサゴール・グレープフルーツ味,注目食品,string,#,#
特保,備考,string,#,#

菅原,名前,string,#,#
女性,性別,string,#,#
12,年齢,decimal,#,#
福島県,都道府県,string,#,#
リカルデント レッドアップルミント,注目食品,string,#,#
特保,備考,string,#,#

島田,名前,string,#,#
女性,性別,string,#,#
56,年齢,decimal,#,#
岩手県,都道府県,string,#,#
ビーフカットステーキ・ボリューム弁当,注目食品,string,#,#
,備考,string,#,#

小泉,名前,string,#,#
女性,性別,string,#,#
66,年齢,decimal,#,#
埼玉県,都道府県,string,#,#
梅ちりめんごはん,注目食品,string,#,#
,備考,string,#,#

関口,名前,string,#,#
男性,性別,string,#,#
69,年齢,decimal,#,#
山口県,都道府県,string,#,#
コレステミン　アップル味,注目食品,string,#,#
特保,備考,string,#,#

橋本,名前,string,#,#
女性,性別,string,#,#
65,年齢,decimal,#,#
徳島県,都道府県,string,#,#
キシリトール・ガム <ニューピンクミント>,注目食品,string,#,#
特保,備考,string,#,#

内山,名前,string,#,#
男性,性別,string,#,#
56,年齢,decimal,#,#
福岡県,都道府県,string,#,#
キムチ,注目食品,string,#,#
,備考,string,#,#

広瀬,名前,string,#,#
男性,性別,string,#,#
64,年齢,decimal,#,#
富山県,都道府県,string,#,#
毎朝爽快,注目食品,string,#,#
特保,備考,string,#,#

尾崎,名前,string,#,#
男性,性別,string,#,#
13,年齢,decimal,#,#
愛媛県,都道府県,string,#,#
ビーフカットステーキ・ボリューム弁当,注目食品,string,#,#
,備考,string,#,#

松尾,名前,string,#,#
女性,性別,string,#,#
12,年齢,decimal,#,#
大分県,都道府県,string,#,#
ライ麦パン,注目食品,string,#,#
,備考,string,#,#

川上,名前,string,#,#
男性,性別,string,#,#
35,年齢,decimal,#,#
長崎県,都道府県,string,#,#
キシリトール・ガム <ニューロゼミント>,注目食品,string,#,#
特保,備考,string,#,#

篠原,名前,string,#,#
女性,性別,string,#,#
23,年齢,decimal,#,#
新潟県,都道府県,string,#,#
若鶏のグリル醤油ソース,注目食品,string,#,#
,備考,string,#,#

小川,名前,string,#,#
男性,性別,string,#,#
66,年齢,decimal,#,#
宮崎県,都道府県,string,#,#
和風＆目玉焼きハンバーグ・ボリューム弁当,注目食品,string,#,#
,備考,string,#,#

関,名前,string,#,#
男性,性別,string,#,#
14,年齢,decimal,#,#
佐賀県,都道府県,string,#,#
ポップコーンシュリンプ,注目食品,string,#,#
,備考,string,#,#

平野,名前,string,#,#
女性,性別,string,#,#
41,年齢,decimal,#,#
山梨県,都道府県,string,#,#
鶏の唐揚げ,注目食品,string,#,#
,備考,string,#,#

奥田,名前,string,#,#
男性,性別,string,#,#
20,年齢,decimal,#,#
奈良県,都道府県,string,#,#
ご飯（普通）,注目食品,string,#,#
,備考,string,#,#

辻,名前,string,#,#
男性,性別,string,#,#
57,年齢,decimal,#,#
千葉県,都道府県,string,#,#
目玉焼きハンバーグ,注目食品,string,#,#
,備考,string,#,#

桑原,名前,string,#,#
女性,性別,string,#,#
66,年齢,decimal,#,#
長崎県,都道府県,string,#,#
ヤクルト蕃爽麗茶,注目食品,string,#,#
特保,備考,string,#,#

武田,名前,string,#,#
女性,性別,string,#,#
63,年齢,decimal,#,#
岡山県,都道府県,string,#,#
チョコバナナケーキ,注目食品,string,#,#
,備考,string,#,#

森田,名前,string,#,#
男性,性別,string,#,#
23,年齢,decimal,#,#
三重県,都道府県,string,#,#
キシリトール・ガム＜リーフミント＞,注目食品,string,#,#
特保,備考,string,#,#

野田,名前,string,#,#
女性,性別,string,#,#
54,年齢,decimal,#,#
大阪府,都道府県,string,#,#
若鶏のグリルガーリックソース＆海老フライ,注目食品,string,#,#
,備考,string,#,#

内田,名前,string,#,#
女性,性別,string,#,#
35,年齢,decimal,#,#
福井県,都道府県,string,#,#
若鶏のグリルガーリックソース＆海老フライ,注目食品,string,#,#
,備考,string,#,#

松原,名前,string,#,#
女性,性別,string,#,#
30,年齢,decimal,#,#
広島県,都道府県,string,#,#
ライ麦パン,注目食品,string,#,#
,備考,string,#,#

青木,名前,string,#,#
男性,性別,string,#,#
17,年齢,decimal,#,#
三重県,都道府県,string,#,#
チキンステーキ醤油ソース弁当,注目食品,string,#,#
,備考,string,#,#

平山,名前,string,#,#
女性,性別,string,#,#
31,年齢,decimal,#,#
福井県,都道府県,string,#,#
ファイバーチョキレＰ,注目食品,string,#,#
特保,備考,string,#,#

天野,名前,string,#,#
女性,性別,string,#,#
63,年齢,decimal,#,#
岡山県,都道府県,string,#,#
ソフールプレーン,注目食品,string,#,#
特保,備考,string,#,#

中川,名前,string,#,#
男性,性別,string,#,#
50,年齢,decimal,#,#
岐阜県,都道府県,string,#,#
天寿りんご黒酢,注目食品,string,#,#
特保,備考,string,#,#

北村,名前,string,#,#
女性,性別,string,#,#
19,年齢,decimal,#,#
沖縄県,都道府県,string,#,#
ハンバーグ＆唐揚げ,注目食品,string,#,#
,備考,string,#,#

井上,名前,string,#,#
男性,性別,string,#,#
23,年齢,decimal,#,#
山口県,都道府県,string,#,#
キシリトール・ガム <ニューロゼミント>,注目食品,string,#,#
特保,備考,string,#,#

横田,名前,string,#,#
男性,性別,string,#,#
50,年齢,decimal,#,#
栃木県,都道府県,string,#,#
ほね元気　ひきわり,注目食品,string,#,#
特保,備考,string,#,#

中山,名前,string,#,#
女性,性別,string,#,#
34,年齢,decimal,#,#
熊本県,都道府県,string,#,#
日清おいしさプラスサイリウムコーンフレークプレーン,注目食品,string,#,#
特保,備考,string,#,#

菊池,名前,string,#,#
女性,性別,string,#,#
59,年齢,decimal,#,#
北海道,都道府県,string,#,#
エスピーマリンスーパーＰ,注目食品,string,#,#
特保,備考,string,#,#

金子,名前,string,#,#
女性,性別,string,#,#
41,年齢,decimal,#,#
大阪府,都道府県,string,#,#
若鶏のグリルガーリックソース,注目食品,string,#,#
,備考,string,#,#

坂田,名前,string,#,#
男性,性別,string,#,#
22,年齢,decimal,#,#
大阪府,都道府県,string,#,#
鶏の唐揚げ,注目食品,string,#,#
,備考,string,#,#

大久保,名前,string,#,#
女性,性別,string,#,#
37,年齢,decimal,#,#
鹿児島県,都道府県,string,#,#
グルコデザイン,注目食品,string,#,#
特保,備考,string,#,#

坂井,名前,string,#,#
男性,性別,string,#,#
47,年齢,decimal,#,#
福井県,都道府県,string,#,#
オムライス,注目食品,string,#,#
,備考,string,#,#

杉本,名前,string,#,#
女性,性別,string,#,#
15,年齢,decimal,#,#
兵庫県,都道府県,string,#,#
ハンバーグ＆中華弁当,注目食品,string,#,#
,備考,string,#,#

青山,名前,string,#,#
男性,性別,string,#,#
35,年齢,decimal,#,#
岡山県,都道府県,string,#,#
健やか豆腐,注目食品,string,#,#
特保,備考,string,#,#

永井,名前,string,#,#
女性,性別,string,#,#
45,年齢,decimal,#,#
熊本県,都道府県,string,#,#
日清おいしさプラス キトサンヌードル しょうゆ味,注目食品,string,#,#
特保,備考,string,#,#

岩本,名前,string,#,#
女性,性別,string,#,#
31,年齢,decimal,#,#
愛知県,都道府県,string,#,#
海老とソーセージのドリア,注目食品,string,#,#
,備考,string,#,#

和田,名前,string,#,#
女性,性別,string,#,#
52,年齢,decimal,#,#
福井県,都道府県,string,#,#
ビーフカットステーキ・ボリューム弁当,注目食品,string,#,#
,備考,string,#,#

木村,名前,string,#,#
女性,性別,string,#,#
50,年齢,decimal,#,#
富山県,都道府県,string,#,#
鉄骨飲料,注目食品,string,#,#
特保,備考,string,#,#

大西,名前,string,#,#
女性,性別,string,#,#
16,年齢,decimal,#,#
福島県,都道府県,string,#,#
京優膳　お吸いもの,注目食品,string,#,#
特保,備考,string,#,#

藤田,名前,string,#,#
男性,性別,string,#,#
24,年齢,decimal,#,#
徳島県,都道府県,string,#,#
ジョアブルーベリー,注目食品,string,#,#
特保,備考,string,#,#

小原,名前,string,#,#
男性,性別,string,#,#
10,年齢,decimal,#,#
徳島県,都道府県,string,#,#
ギャバ・２０ タブレット,注目食品,string,#,#
特保,備考,string,#,#

増田,名前,string,#,#
男性,性別,string,#,#
36,年齢,decimal,#,#
香川県,都道府県,string,#,#
チキンと豆腐のハンバーグ弁当,注目食品,string,#,#
,備考,string,#,#

菊地,名前,string,#,#
女性,性別,string,#,#
52,年齢,decimal,#,#
宮城県,都道府県,string,#,#
日清おいしさプラスサイリウムドリンク青りんご,注目食品,string,#,#
特保,備考,string,#,#

水谷,名前,string,#,#
男性,性別,string,#,#
19,年齢,decimal,#,#
富山県,都道府県,string,#,#
和風ハンバーグ弁当,注目食品,string,#,#
,備考,string,#,#

山本,名前,string,#,#
女性,性別,string,#,#
58,年齢,decimal,#,#
福島県,都道府県,string,#,#
アイスティ,注目食品,string,#,#
,備考,string,#,#

西山,名前,string,#,#
男性,性別,string,#,#
24,年齢,decimal,#,#
島根県,都道府県,string,#,#
和風チキン＆白身魚フライ弁当,注目食品,string,#,#
,備考,string,#,#

西,名前,string,#,#
男性,性別,string,#,#
52,年齢,decimal,#,#
福岡県,都道府県,string,#,#
イサゴール・グレープフルーツ味,注目食品,string,#,#
特保,備考,string,#,#

加藤,名前,string,#,#
女性,性別,string,#,#
67,年齢,decimal,#,#
兵庫県,都道府県,string,#,#
きのこソースのオムライス,注目食品,string,#,#
,備考,string,#,#

宮田,名前,string,#,#
女性,性別,string,#,#
65,年齢,decimal,#,#
群馬県,都道府県,string,#,#
オレンジジュース,注目食品,string,#,#
,備考,string,#,#

伊東,名前,string,#,#
女性,性別,string,#,#
46,年齢,decimal,#,#
秋田県,都道府県,string,#,#
ハンバーグ＆若鶏の唐揚げ弁当,注目食品,string,#,#
,備考,string,#,#

坂本,名前,string,#,#
女性,性別,string,#,#
13,年齢,decimal,#,#
広島県,都道府県,string,#,#
ハンバーグ＆海老フライ弁当,注目食品,string,#,#
,備考,string,#,#

田村,名前,string,#,#
男性,性別,string,#,#
25,年齢,decimal,#,#
香川県,都道府県,string,#,#
和風カットステーキ＆ハンバーグ,注目食品,string,#,#
,備考,string,#,#

山田,名前,string,#,#
女性,性別,string,#,#
51,年齢,decimal,#,#
埼玉県,都道府県,string,#,#
リカルデント オーシャンフレッシュ,注目食品,string,#,#
特保,備考,string,#,#
